cf_id,contact_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launch_date,end_date,staff_pick,spotlight,category,subcategory
56,2527,Green-Carr,Pre-emptive bifurcated artificial intelligence,900.0,14324,successful,169,US,USD,1970-01-01 00:00:01.621054800+00:00,1970-01-01 00:00:01.638424800+00:00,False,True,film & video,documentary
763,5967,Brown-Parker,Down-sized coherent toolset,22500.0,164291,successful,2106,US,USD,1970-01-01 00:00:01.611381600+00:00,1970-01-01 00:00:01.624597200+00:00,False,False,theater,plays
896,5698,Marshall Inc,Open-source multi-tasking data-warehouse,167400.0,22073,failed,441,US,USD,1970-01-01 00:00:01.615356+00:00,1970-01-01 00:00:01.617685200+00:00,False,True,film & video,documentary
1409,3331,Leblanc-Pineda,Future-proofed upward-trending contingency,2700.0,1479,failed,25,US,USD,1970-01-01 00:00:01.628830800+00:00,1970-01-01 00:00:01.637474400+00:00,False,False,music,indie rock
2889,3841,Perry PLC,Mandatory uniform matrix,3400.0,12275,successful,131,US,USD,1970-01-01 00:00:01.592888400+00:00,1970-01-01 00:00:01.620622800+00:00,False,False,music,rock
2338,6105,"Klein, Stark and Livingston",Phased methodical initiative,49700.0,5098,failed,127,US,USD,1970-01-01 00:00:01.610863200+00:00,1970-01-01 00:00:01.639029600+00:00,False,False,theater,plays
2905,3895,Fleming-Oliver,Managed stable function,178200.0,24882,failed,355,US,USD,1970-01-01 00:00:01.612936800+00:00,1970-01-01 00:00:01.627275600+00:00,False,False,film & video,documentary
1779,1891,"Reilly, Aguirre and Johnson",Realigned clear-thinking migration,7200.0,2912,failed,44,GB,GBP,1970-01-01 00:00:01.595048400+00:00,1970-01-01 00:00:01.612072800+00:00,False,False,theater,plays
2291,1281,"Davidson, Wilcox and Lewis",Optional clear-thinking process improvement,2500.0,4008,successful,84,US,USD,1970-01-01 00:00:01.608962400+00:00,1970-01-01 00:00:01.617512400+00:00,False,False,theater,plays
3192,4186,"Michael, Anderson and Vincent",Cross-group global moratorium,5300.0,9749,successful,155,US,USD,1970-01-01 00:00:01.607407200+00:00,1970-01-01 00:00:01.630818+00:00,False,False,theater,plays
1696,2511,King Ltd,Visionary systemic process improvement,9100.0,5803,failed,67,US,USD,1970-01-01 00:00:01.616994+00:00,1970-01-01 00:00:01.623387600+00:00,False,False,photography,photography books
1559,4272,Baker Ltd,Progressive intangible flexibility,6300.0,14199,successful,189,US,USD,1970-01-01 00:00:01.618722+00:00,1970-01-01 00:00:01.640152800+00:00,False,True,food,food trucks
1405,3533,"Baker, Collins and Smith",Reactive real-time software,114400.0,196779,successful,4799,US,USD,1970-01-01 00:00:01.631509200+00:00,1970-01-01 00:00:01.639634400+00:00,True,True,film & video,documentary
521,3618,Warren-Harrison,Programmable incremental knowledge user,38900.0,56859,successful,1137,US,USD,1970-01-01 00:00:01.587358800+00:00,1970-01-01 00:00:01.611208800+00:00,False,False,publishing,nonfiction
1625,2177,Gardner Group,Progressive 5thgeneration customer loyalty,135500.0,103554,failed,1068,US,USD,1970-01-01 00:00:01.624165200+00:00,1970-01-01 00:00:01.636696800+00:00,False,False,theater,plays
2808,4102,Flores-Lambert,Triple-buffered logistical frame,109000.0,42795,failed,424,US,USD,1970-01-01 00:00:01.626584400+00:00,1970-01-01 00:00:01.633410+00:00,False,False,technology,wearables
764,6089,Cruz Ltd,Exclusive dynamic adapter,114800.0,12938,canceled,145,CH,CHF,1970-01-01 00:00:01.593147600+00:00,1970-01-01 00:00:01.615269600+00:00,False,False,music,indie rock
834,4701,Knox-Garner,Automated systemic hierarchy,83000.0,101352,successful,1152,US,USD,1970-01-01 00:00:01.611036+00:00,1970-01-01 00:00:01.629954+00:00,False,False,theater,plays
2793,5645,Davis-Allen,Digitized eco-centric core,2400.0,4477,successful,50,US,USD,1970-01-01 00:00:01.600491600+00:00,1970-01-01 00:00:01.621227600+00:00,False,False,photography,photography books
2901,4499,Miller-Patel,Mandatory uniform strategy,60400.0,4393,failed,151,US,USD,1970-01-01 00:00:01.637474400+00:00,1970-01-01 00:00:01.639893600+00:00,False,False,publishing,nonfiction
2141,3365,Hernandez-Grimes,Profit-focused zero administration forecast,102900.0,67546,failed,1608,US,USD,1970-01-01 00:00:01.609999200+00:00,1970-01-01 00:00:01.620450+00:00,False,False,technology,wearables
308,2290,"Owens, Hall and Gonzalez",De-engineered static orchestration,62800.0,143788,successful,3059,CA,CAD,1970-01-01 00:00:01.605765600+00:00,1970-01-01 00:00:01.630126800+00:00,False,False,music,jazz
705,1890,Noble-Bailey,Customizable dynamic info-mediaries,800.0,3755,successful,34,US,USD,1970-01-01 00:00:01.593147600+00:00,1970-01-01 00:00:01.618981200+00:00,False,True,film & video,documentary
1670,1304,Taylor PLC,Enhanced incremental budgetary management,7100.0,9238,successful,220,US,USD,1970-01-01 00:00:01.590037200+00:00,1970-01-01 00:00:01.613800800+00:00,True,False,theater,plays
1159,3799,Holmes PLC,Digitized local info-mediaries,46100.0,77012,successful,1604,AU,AUD,1970-01-01 00:00:01.597122+00:00,1970-01-01 00:00:01.630990800+00:00,False,False,film & video,drama
2592,2749,Jones-Martin,Virtual systematic monitoring,8100.0,14083,successful,454,US,USD,1970-01-01 00:00:01.600664400+00:00,1970-01-01 00:00:01.613023200+00:00,False,False,music,rock
1195,2028,Myers LLC,Reactive bottom-line open architecture,1700.0,12202,successful,123,IT,EUR,1970-01-01 00:00:01.593579600+00:00,1970-01-01 00:00:01.617685200+00:00,False,True,film & video,animation
1635,2383,"Acosta, Mullins and Morris",Pre-emptive interactive model,97300.0,62127,failed,941,US,USD,1970-01-01 00:00:01.622178+00:00,1970-01-01 00:00:01.625115600+00:00,False,False,music,indie rock
2432,5721,Bell PLC,Ergonomic eco-centric open architecture,100.0,2,failed,1,US,USD,1970-01-01 00:00:01.633582800+00:00,1970-01-01 00:00:01.637820+00:00,False,True,photography,photography books
109,1394,Smith-Schmidt,Inverse radical hierarchy,900.0,13772,successful,299,US,USD,1970-01-01 00:00:01.612504800+00:00,1970-01-01 00:00:01.628398800+00:00,False,False,theater,plays
1509,3451,"Ruiz, Richardson and Cole",Team-oriented static interface,7300.0,2946,failed,40,US,USD,1970-01-01 00:00:01.603861200+00:00,1970-01-01 00:00:01.618894800+00:00,False,True,film & video,shorts
1285,5512,Leonard-Mcclain,Virtual foreground throughput,195800.0,168820,failed,3015,CA,CAD,1970-01-01 00:00:01.618549200+00:00,1970-01-01 00:00:01.629608400+00:00,False,True,theater,plays
500,2453,Bailey-Boyer,Visionary exuding Internet solution,48900.0,154321,successful,2237,US,USD,1970-01-01 00:00:01.617771600+00:00,1970-01-01 00:00:01.639893600+00:00,False,False,theater,plays
2835,6055,Lee LLC,Synchronized secondary analyzer,29600.0,26527,failed,435,US,USD,1970-01-01 00:00:01.616734800+00:00,1970-01-01 00:00:01.629781200+00:00,False,False,theater,plays
1533,5704,Lyons Inc,Balanced attitude-oriented parallelism,39300.0,71583,successful,645,US,USD,1970-01-01 00:00:01.583215200+00:00,1970-01-01 00:00:01.615356+00:00,True,False,film & video,documentary
2445,3707,Herrera-Wilson,Organized bandwidth-monitored core,3400.0,12100,successful,484,DK,DKK,1970-01-01 00:00:01.620018+00:00,1970-01-01 00:00:01.630213200+00:00,False,False,theater,plays
2906,2205,"Mahoney, Adams and Lucas",Cloned leadingedge utilization,9200.0,12129,successful,154,CA,CAD,1970-01-01 00:00:01.588568400+00:00,1970-01-01 00:00:01.619672400+00:00,False,False,film & video,documentary
1237,5976,Stewart LLC,Secured asymmetric projection,135600.0,62804,failed,714,US,USD,1970-01-01 00:00:01.613023200+00:00,1970-01-01 00:00:01.620536400+00:00,False,False,music,rock
1572,3290,Mcmillan Group,Advanced cohesive Graphic Interface,153700.0,55536,live,1111,US,USD,1970-01-01 00:00:01.616389200+00:00,1970-01-01 00:00:01.640757600+00:00,False,False,games,mobile games
254,4257,"Beck, Thompson and Martinez",Down-sized maximized function,7800.0,8161,successful,82,US,USD,1970-01-01 00:00:01.616302800+00:00,1970-01-01 00:00:01.622955600+00:00,False,False,theater,plays
576,4588,Rodriguez-Scott,Realigned zero tolerance software,2100.0,14046,successful,134,US,USD,1970-01-01 00:00:01.602651600+00:00,1970-01-01 00:00:01.610863200+00:00,False,False,publishing,fiction
563,4785,Rush-Bowers,Persevering analyzing extranet,189500.0,117628,live,1089,US,USD,1970-01-01 00:00:01.618203600+00:00,1970-01-01 00:00:01.640498400+00:00,False,False,film & video,animation
2201,3033,Davis and Sons,Innovative human-resource migration,188200.0,159405,failed,5497,US,USD,1970-01-01 00:00:01.619845200+00:00,1970-01-01 00:00:01.630126800+00:00,False,True,food,food trucks
1339,2779,Anderson-Pham,Intuitive needs-based monitoring,113500.0,12552,failed,418,US,USD,1970-01-01 00:00:01.612159200+00:00,1970-01-01 00:00:01.633669200+00:00,False,False,theater,plays
197,2131,Stewart-Coleman,Customer-focused disintermediate toolset,134600.0,59007,failed,1439,US,USD,1970-01-01 00:00:01.610690400+00:00,1970-01-01 00:00:01.615269600+00:00,False,True,film & video,documentary
2035,6229,"Bradshaw, Smith and Ryan",Upgradable 24/7 emulation,1700.0,943,failed,15,US,USD,1970-01-01 00:00:01.620536400+00:00,1970-01-01 00:00:01.624683600+00:00,False,False,theater,plays
1739,3429,Jackson PLC,Quality-focused client-server core,163700.0,93963,failed,1999,CA,CAD,1970-01-01 00:00:01.607493600+00:00,1970-01-01 00:00:01.617771600+00:00,False,False,film & video,documentary
2352,1613,Ware-Arias,Upgradable maximized protocol,113800.0,140469,successful,5203,US,USD,1970-01-01 00:00:01.619586+00:00,1970-01-01 00:00:01.639116+00:00,False,False,technology,web
691,4734,"Blair, Reyes and Woods",Cross-platform interactive synergy,5000.0,6423,successful,94,US,USD,1970-01-01 00:00:01.628398800+00:00,1970-01-01 00:00:01.630472400+00:00,False,False,theater,plays
298,4439,Thomas-Lopez,User-centric fault-tolerant archive,9400.0,6015,failed,118,US,USD,1970-01-01 00:00:01.608789600+00:00,1970-01-01 00:00:01.616043600+00:00,False,True,technology,wearables
206,1441,"Brown, Davies and Pacheco",Reverse-engineered regional knowledge user,8700.0,11075,successful,205,US,USD,1970-01-01 00:00:01.601182800+00:00,1970-01-01 00:00:01.615784400+00:00,False,True,theater,plays
1003,5799,Jones-Riddle,Self-enabling real-time definition,147800.0,15723,failed,162,US,USD,1970-01-01 00:00:01.603083600+00:00,1970-01-01 00:00:01.626757200+00:00,False,True,food,food trucks
1653,1419,Schmidt-Gomez,User-centric impactful projection,5100.0,2064,failed,83,US,USD,1970-01-01 00:00:01.622610+00:00,1970-01-01 00:00:01.630731600+00:00,False,False,music,indie rock
1549,3059,"Sullivan, Davis and Booth",Vision-oriented actuating hardware,2700.0,7767,successful,92,US,USD,1970-01-01 00:00:01.616302800+00:00,1970-01-01 00:00:01.632546+00:00,False,False,photography,photography books
1026,3224,Edwards-Kane,Virtual leadingedge framework,1800.0,10313,successful,219,US,USD,1970-01-01 00:00:01.604815200+00:00,1970-01-01 00:00:01.636783200+00:00,False,False,theater,plays
2523,3181,"Hicks, Wall and Webb",Managed discrete framework,174500.0,197018,successful,2526,US,USD,1970-01-01 00:00:01.586322+00:00,1970-01-01 00:00:01.618462800+00:00,False,True,theater,plays
1620,6061,Mayer-Richmond,Progressive zero-defect capability,101400.0,47037,failed,747,US,USD,1970-01-01 00:00:01.622610+00:00,1970-01-01 00:00:01.625029200+00:00,False,False,film & video,animation
2594,4466,Robles Ltd,Right-sized demand-driven adapter,191000.0,173191,canceled,2138,US,USD,1970-01-01 00:00:01.613714400+00:00,1970-01-01 00:00:01.623560400+00:00,False,True,photography,photography books
539,6081,Cochran Ltd,Re-engineered attitude-oriented frame,8100.0,5487,failed,84,US,USD,1970-01-01 00:00:01.618635600+00:00,1970-01-01 00:00:01.635915600+00:00,False,False,theater,plays
687,2159,Rosales LLC,Compatible multimedia utilization,5100.0,9817,successful,94,US,USD,1970-01-01 00:00:01.604728800+00:00,1970-01-01 00:00:01.630904400+00:00,True,False,theater,plays
2302,3324,Harper-Bryan,Re-contextualized dedicated hardware,7700.0,6369,failed,91,US,USD,1970-01-01 00:00:01.586408400+00:00,1970-01-01 00:00:01.615442400+00:00,False,False,theater,plays
694,3176,"Potter, Harper and Everett",Decentralized composite paradigm,121400.0,65755,failed,792,US,USD,1970-01-01 00:00:01.591938+00:00,1970-01-01 00:00:01.625806800+00:00,False,True,film & video,documentary
3123,5874,Floyd-Sims,Cloned transitional hierarchy,5400.0,903,canceled,10,CA,CAD,1970-01-01 00:00:01.593838800+00:00,1970-01-01 00:00:01.613023200+00:00,True,False,theater,plays
2576,5110,"Spence, Jackson and Kelly",Advanced discrete leverage,152400.0,178120,successful,1713,IT,EUR,1970-01-01 00:00:01.598418+00:00,1970-01-01 00:00:01.629349200+00:00,False,True,theater,plays
2349,5490,King-Nguyen,Open-source incremental throughput,1300.0,13678,successful,249,US,USD,1970-01-01 00:00:01.624597200+00:00,1970-01-01 00:00:01.633064400+00:00,False,False,music,jazz
516,1922,Hansen Group,Centralized regional interface,8100.0,9969,successful,192,US,USD,1970-01-01 00:00:01.590037200+00:00,1970-01-01 00:00:01.620622800+00:00,False,True,film & video,animation
290,4398,"Mathis, Hall and Hansen",Streamlined web-enabled knowledgebase,8300.0,14827,successful,247,US,USD,1970-01-01 00:00:01.616994+00:00,1970-01-01 00:00:01.642744800+00:00,False,False,theater,plays
1691,4754,Cummings Inc,Digitized transitional monitoring,28400.0,100900,successful,2293,US,USD,1970-01-01 00:00:01.600750800+00:00,1970-01-01 00:00:01.625806800+00:00,False,False,film & video,science fiction
1689,3309,Miller-Poole,Networked optimal adapter,102500.0,165954,successful,3131,US,USD,1970-01-01 00:00:01.604469600+00:00,1970-01-01 00:00:01.615183200+00:00,False,False,film & video,television
2403,1244,Rodriguez-West,Automated optimal function,7000.0,1744,failed,32,US,USD,1970-01-01 00:00:01.600923600+00:00,1970-01-01 00:00:01.617944400+00:00,False,False,technology,wearables
3203,2892,"Calderon, Bradford and Dean",Devolved system-worthy framework,5400.0,10731,successful,143,IT,EUR,1970-01-01 00:00:01.615957200+00:00,1970-01-01 00:00:01.629954+00:00,False,False,theater,plays
2113,2777,Clark-Bowman,Stand-alone user-facing service-desk,9300.0,3232,canceled,90,US,USD,1970-01-01 00:00:01.605420+00:00,1970-01-01 00:00:01.613282400+00:00,False,False,theater,plays
3158,4952,Hensley Ltd,Versatile global attitude,6200.0,10938,successful,296,US,USD,1970-01-01 00:00:01.603861200+00:00,1970-01-01 00:00:01.614405600+00:00,False,True,music,indie rock
348,5144,Anderson-Pearson,Intuitive demand-driven Local Area Network,2100.0,10739,successful,170,US,USD,1970-01-01 00:00:01.599800400+00:00,1970-01-01 00:00:01.615528800+00:00,False,True,theater,plays
1136,5487,"Martin, Martin and Solis",Assimilated uniform methodology,6800.0,5579,failed,186,US,USD,1970-01-01 00:00:01.589173200+00:00,1970-01-01 00:00:01.616994+00:00,False,False,technology,wearables
956,1932,Harrington-Harper,Self-enabling next generation algorithm,155200.0,37754,canceled,439,GB,GBP,1970-01-01 00:00:01.597294800+00:00,1970-01-01 00:00:01.623387600+00:00,False,False,film & video,television
2393,3364,Price and Sons,Object-based demand-driven strategy,89900.0,45384,failed,605,US,USD,1970-01-01 00:00:01.633755600+00:00,1970-01-01 00:00:01.638165600+00:00,False,True,games,video games
3208,5165,Cuevas-Morales,Public-key coherent ability,900.0,8703,successful,86,DK,DKK,1970-01-01 00:00:01.604296800+00:00,1970-01-01 00:00:01.617771600+00:00,False,False,games,video games
2530,3858,Delgado-Hatfield,Up-sized composite success,100.0,4,failed,1,CA,CAD,1970-01-01 00:00:01.607925600+00:00,1970-01-01 00:00:01.625547600+00:00,False,False,film & video,animation
305,4666,Padilla-Porter,Innovative exuding matrix,148400.0,182302,successful,6286,US,USD,1970-01-01 00:00:01.609394400+00:00,1970-01-01 00:00:01.629435600+00:00,False,False,music,rock
1383,2896,Morris Group,Realigned impactful artificial intelligence,4800.0,3045,failed,31,US,USD,1970-01-01 00:00:01.613282400+00:00,1970-01-01 00:00:01.620536400+00:00,False,False,film & video,drama
783,4520,Saunders Ltd,Multi-layered multi-tasking secured line,182400.0,102749,failed,1181,US,USD,1970-01-01 00:00:01.589950800+00:00,1970-01-01 00:00:01.615010400+00:00,False,False,film & video,science fiction
47,5726,Woods Inc,Upgradable upward-trending portal,4000.0,1763,failed,39,US,USD,1970-01-01 00:00:01.637128800+00:00,1970-01-01 00:00:01.639029600+00:00,False,True,film & video,drama
3157,5661,"Villanueva, Wright and Richardson",Profit-focused global product,116500.0,137904,successful,3727,US,USD,1970-01-01 00:00:01.602651600+00:00,1970-01-01 00:00:01.633496400+00:00,False,False,theater,plays
1646,4765,"Wilson, Brooks and Clark",Operative well-modulated data-warehouse,146400.0,152438,successful,1605,US,USD,1970-01-01 00:00:01.636869600+00:00,1970-01-01 00:00:01.639461600+00:00,False,True,music,indie rock
1729,3710,"Sheppard, Smith and Spence",Cloned asymmetric functionalities,5000.0,1332,failed,46,US,USD,1970-01-01 00:00:01.621486800+00:00,1970-01-01 00:00:01.633237200+00:00,False,False,theater,plays
2964,4925,"Wise, Thompson and Allen",Pre-emptive neutral portal,33800.0,118706,successful,2120,US,USD,1970-01-01 00:00:01.610776800+00:00,1970-01-01 00:00:01.628398800+00:00,False,False,theater,plays
675,1533,"Lane, Ryan and Chapman",Switchable demand-driven help-desk,6300.0,5674,failed,105,US,USD,1970-01-01 00:00:01.613973600+00:00,1970-01-01 00:00:01.617253200+00:00,False,False,film & video,documentary
790,5264,"Rich, Alvarez and King",Business-focused static ability,2400.0,4119,successful,50,US,USD,1970-01-01 00:00:01.614319200+00:00,1970-01-01 00:00:01.628571600+00:00,False,False,theater,plays
1103,4606,Terry-Salinas,Networked secondary structure,98800.0,139354,successful,2080,US,USD,1970-01-01 00:00:01.584766800+00:00,1970-01-01 00:00:01.620882+00:00,False,False,film & video,drama
969,2043,Wang-Rodriguez,Total multimedia website,188800.0,57734,failed,535,US,USD,1970-01-01 00:00:01.634101200+00:00,1970-01-01 00:00:01.635829200+00:00,False,False,games,mobile games
1634,3871,Mckee-Hill,Cross-platform upward-trending parallelism,134300.0,145265,successful,2105,US,USD,1970-01-01 00:00:01.585371600+00:00,1970-01-01 00:00:01.615183200+00:00,False,False,film & video,animation
